business_id,polarity
3fxn5mCPxHL5htZQ4Rrv0A,3.39987668
DT2V323N0W9E0aJDWhmzAA,3.413563439
jL0KjoMc2fPq8whe-EVDuQ,3.017262287
SZEhxeqfQ0pUcc3eeX2vKQ,3.623563785
8KmqrgF-vTNDepSUtQ_3mg,3.286712731
nHaJbUD7V0-k8UysNvZTww,3.916410295
UEgoox0ZOYKwZG0h7_DwdA,3.51814563
ERkwcjbAQJmurdy7xE5q1g,3.290178571
14AvPFv6NzctSXJFYbemmQ,3.66493461
Xf-o5-B82Fks531OaGBeyw,3.064453583
8B_WzsThkSvef8011Oub6w,3.283924945
AKMozsUddYF2B7mLvar9Jw,3.477201579
xuW6SviETDtiYSUzLQVUyA,3.478082563
OJ0dRy1Oja27DfjOZd2zIA,3.34382523
P0lxG-SkhAi0Ocs4Hm3u0g,3.278343908
3pbvZvcw4O8J-dNBIoCyuw,3.292378113
k7W_o3LpZaxMPWphXGS1MA,3.381501647
vmo6-gg_4iVYQuM0EicFDw,3.267420504
RBx16Q13I43yUESbTnzEgA,3.513675664
DFhUSSAqkQ3cD4gRGCMWRA,3.340097899
Unxd-7q8mmN3Avx2wlOTMw,3.246833865
AUp6lLrVKBLe67M_A0eGxw,3.491572953
q82VsES4TXmbXvObMJClaw,3.461149686
#NAME?,3.448296456
R18zrByW1FH_kZ8USr2LlQ,3.344979553
0-ATDOhApA6qg17vpIzQkg,3.300590505
zE40KlDbppfr5-twN3f_4g,3.507092975
SV_COPihXe0Tp-6jd1cDiQ,3.376313143
SfXAvIMn7LQnmB1g9GqObA,3.542821278
NV8uZOza3xrW9ELZ5D5lEw,3.31594477
QhoEMlvfT4BAIuD6k9mSwQ,3.42113625
xle3Tzh7nKseBLzjlmSoBw,3.287048023
rpgjAPhusqQfxKH5mkF4lQ,3.30278028
ZJIDy0ksL2ejIKvCSrBs5w,3.310428889
cjQG9SxzD6ViNpcIzXzPOQ,3.247292662
AZknHqEhYFPLgTTEgIfdBA,3.283901545
VuYuiV19ky4jxI1nX5WHQQ,3.145929959
8WI-PAsw7dTDcHSwcgvw-A,3.162831643
O-rrKieU47NbyXkLYjNEnA,3.226723279
LLgjBaOUble_RYMZgk9M6Q,3.471692033
YfJkzMx455NeOmiAq_Zsgg,3.064217472
RUpv5KErm87G1Hh1_uxXQA,3.231311835
0nQqATtnw39ezg4pOM7Aeg,3.256411993
A27TxahgWN_JxaPsFZ1TvA,3.603889048
0D_AIu9SOydgBBCgoV8JSA,3.32117803
N7Kyz8HCe5Nh81Uba88Tsg,3.554420457
ajIz_TiYWUk1LRcpsPlUjA,3.601875279
3BRdEHk3Uhun7aFqKwINLw,3.307392286
W7hYlvITxbwyBCshqPi9Yw,3.419404338
o5sbOfEb3KCq7V1I-IkC4Q,3.610686875
ILhr2dgRMv6cWpG6dKY2nA,3.262059928
d28LbHwOCRIRzDALQEtmWA,3.454628249
odX1Ddn_KXEc37JMLnwOTg,3.326137344
Tvmgu0NnvYMTwrd6iR-0ig,3.535658012
NVmqkc9-Pb4JxTzujpkOew,3.398116361
wSMLL8kmKpTZhri27192kQ,3.451782392
tjTwk_4ZmO-Gt1qlq4tnrw,3.393240112
jy_XPyiSrq0oRkqI830lyQ,3.473712447
R7YA0UMtAWOhO8Pn8onc4A,3.008541379
QuuwB5oonYd---NfIm_mZw,3.053108852
St_voJD_n-LYSQUsc5Pdxw,3.369654219
KlCyaYw8av6Dgzo3tYq1EA,3.226206548
V_NoliywSoy7FEHiLR9qww,3.305376482
tJ_epWJYjC-Tlz1-ZsAHlg,3.343991402
dWcos7Q35O87wKX7kgDjKw,3.328618528
4xBKnznDRCukFBQDJiNOhg,3.328563179
8ly4-S_AgIJBBvZawC75-w,3.276915948
9N43vMdtaCe2OpOVfU6fcQ,3.313030736
fmxGsP0VfwMlwkeRFm4TpQ,3.780914683
DopYaO_cC_gkIaEZS-iv5g,3.317659472
Nx3MPQVD4LWkGjNodq72Rg,2.885436813
Qlwsa5Aaiy_9LeiYN9kdYg,3.481821942
_FHnaUCxsmL3n0ZeSc4ZDQ,3.129623056
AVF5ilmoYA2MmmFeT9ENoA,3.276821657
oy_hcVbv5UcqpTs-vFq95Q,3.553414022
Ab-bBxUwecooR6_m1GyceA,3.699982375
6bAZg2Ao39kloSyV-kRHJg,3.38110487
EsxSViUJQNf2YW1nUBQUhg,3.547788422
AuyLwtMGeJKntMK95sIq0g,3.420253116
ZSmau_DS1ZyMZ_fozFu0Uw,3.308887337
gPFDaWDPlMHg3upjQH2gfQ,3.019386321
cpmSY4ByoeCmIIO43drEAg,3.40074525
PwD5w7UxkvBX2cYfCXBa3g,3.452948448
gxP6AQpj1YvPYIJn0Z1Ctg,3.429158576
OZyxZN4b28N-2Nezv8aaOQ,3.710537727
Fv5aSEQKVgamCUgmrJlAGg,3.010750624
__u22aQvXsR6AC_ALXU4CA,3.304724001
Zz0xodcf6RF4L9k2jUYFbQ,3.091202789
Kd-NQ44Stn2bWpOf1Hal9w,3.238669269
rjPjpokoEmfxUPtB7-i3lA,3.59800284
KWxQH7EcGQZlo6s3QssoUA,2.809020881
CKAcpq1WWXCWl0jFtO44bQ,3.055982257
9RHYdyNZz1hEWy0A-1PLgA,3.195793717
kwZ0P_9LooXZ6ylGl8DkqQ,3.461754363
fu83R66jnfHk4TgTxq1zyg,3.641592093
8UgvbmJIEmiZfBtpyJK6pA,3.513837072
XHE0nHI1k8zmJVW7Ls_lVg,3.103275361
0a8qepuj3BzknB_FJIjP_Q,3.465294519
KE43ROlvrWReR46v0hE_Qg,3.553284822
sCteVYTONlIUOa1EMmfZdg,3.319063453
xu8xoEbfsaYWgayh0Wi-Bw,3.393306007
Pg2MaVfx1eYWLv62n5M7Yw,3.198877991
T5rr2nDYw5_Ip9jeomC1Rw,3.172418098
GbPXzP7l0NcB-3QORbd6Kg,3.568970703
njuv4beblUYGMYZiUcufYA,3.398121392
Emc4P_0RqKZOnqiugj-P4w,3.387856692
w07VkLk8BQZncFy9VdRxXA,3.151744074
9wS-SI2QRTiOovnuGk7iaw,3.498603475
BgbvQ3rPvahRTi8qs-Fnlw,2.882287662
#NAME?,3.420807397
yOAIDK0EQoD9tKhwRhP-Rw,3.434479947
Vlm47p3b-n7usGvQOYV0JQ,3.529956415
ZxvU6pemANN1xiUFQkBUgA,3.484791416
0ulC3Jz1eXnJJ3v2kN5Xpg,3.457362296
Glkjii_BcHJs5F8uH0WyOA,3.29377458
10kbx9G-0nApmL1WXePLig,3.446822141
u9Vy8cbaBQeO7z9VKxoyLw,3.354097392
3S53mZmxM5ktEsrw_8OXxw,3.601511545
Zm29bLI2eYCevnse4n2U1g,3.679079079
8gW1AUGU7u-xK8FxuDPt-A,3.461177115
NJ8L2pai02Xq-rkssBcqkQ,3.755202332
zLGrInkLcdJjg4spMFr1xg,3.199333229
u_eTtJ05LClEVjHD-1lTng,3.488460131
lXGogC16Y8Sriy8obN3CBA,3.509311231
vrcQdnewj3flNkggA8UR_g,2.838670075
GxTiRdywFTMHsszj69d2eg,3.31310855
VEuh-rSg5xLmHg4uCS9p5g,3.442676076
C17c3NyNwvHp0FPg9VY_lQ,3.385797792
0_FagW0VigTUpa3mG39j0A,3.384633961
B_YfOumufXhz6DApdjhuvA,3.034492571
_zd6Wa2oELH4RcJRP2fGnA,3.265535222
L4NVay39D3YtL3LR6dckIQ,3.25157723
5prA--2LtkDqiKNhocylMA,3.618816822
H-xiN-rPjeMov8OeTEP45w,3.701173131
FnR58HNWsMwZTycWxsoYPg,3.300514484
XGioGaIsK8G0N0-lZpgMEQ,3.56776143
9h6RryDn5HTf7Be-g0aUTQ,3.486672544
FU42ltZoEwtnVhoRrrZDCA,3.529980087
7uik5EnB8breMpoIqOrt4w,3.727250963
j1uSU1Qpp9uw4g-sMHbyKA,3.417723824
C6PPNxqD2Y1nDdtWRPa0Lg,3.46237886
Hjp-QNB5dvEs5mKtsEttzA,3.112004468
MS_VDLs9ySIRPKLi5MbuwA,3.351078075
popQ0faXQINpa7JCxe6xSw,3.507752574
beA4M0Ci4qhyWBBoo503cw,2.950676137
Eqc6oi1NjZmaZf4E7QgeuQ,3.636849744
IJgcMD4oUCRBrZFsrf6xPA,3.131128359
0WfVo57EyKXBHnryPYy3NQ,3.366383896
QD5i6wFAmz_tkUmZpocRqA,3.597604662
8uuzsZX3KuUl9viCBOdjtA,3.315932435
Zo9ObUigNPTmd1TgO1Ev0A,3.676765246
KI6tobehgMlmwBoOxnl1gQ,3.509118779
XE3oEdVJ2wu_J5X8TdLU-w,3.505919446
LPsMegsDTqNddOJa4cqrtw,3.380139856
bciazF_t78j9oplGI1Cpbw,3.512141168
Ey7-ymP7CGfaj_yLvxB1JA,3.508036088
XWg94gQANSuU5AORN_jqyg,3.146662764
SM5KRBeW2TUq45p9W5jC_A,3.358052788
hjqiHeOsKgGlttwyY-wRPg,3.586614029
hKNs7juB_OMPoBRzFW3oPQ,3.651920981
mkhWIfDEBFnQI1w_vJULxw,3.504229386
LJukVq4dn7gTSB6f2dnT0A,3.462752175
Zj-K1lk0qHFXe245wRBGyg,3.446135327
_OpIC5QxgkwPhDwIXwKbrA,3.575812935
DaG5iyF_abhHTHboVpwXRw,3.316425493
TpqhlNqf-yh2FQKqIyniSQ,3.398121273
dwJIpVdYHFVnVTcJ2OuMNw,3.292533034
11UaB4wmf2EMvYZJ1HFfgg,3.584630337
Kjltrv1wsx1k8tiO6W65YQ,3.182209708
itnyI31hU69FoBhMz04yFg,3.43964247
RkxWBQpIBRZEG-ulvprMxg,3.095190007
WkQDgSbr6jchHM_4HfaJYw,3.337646225
_cbmBzNoG9ungReWU4_b3A,3.267967583
_CnjnT2xRnYooQ8LMyDEEQ,3.259038683
u-v66LRtk_KcIlpD76vv2g,3.478787828
bDpjDMrPiBFmhdYlZAgDmQ,3.325879671
g27nMvZ_WlMHoHOE7_m_Nw,3.320604397
_bmZ-4bageGmh4gsvaeeOA,3.436476788
Uj693wthG_JL3wcyWKU4WQ,3.427945891
30WywK_kGK_LtJJ9b4AZfQ,3.28154474
dLOuW8aWSrJhFiSsD1P8yw,3.443961534
hHLtZyRw0wBeW2oGX2MAng,2.967897561
J0Ba1r9A8Ifd9i8P4QYV5w,3.101441893
dMpNn0C_gXNSr9s3lL6KiQ,3.252891414
RdxN5oT8r6DF0P3PNV1Owg,3.64670088
0PhIcyf4w2ZgESuMdN6Ebw,3.384155442
q47avtPR_GdBo1zsrIxePg,2.975988434
uDI2yLLbxyg8fT4pyIkiHA,3.077002285
0uXqJVRKdlWwK-DXk12a0g,3.422939826
Jr-CsHwu5HUaCqVmW1ccjw,3.682197739
rwIW4sPOZMebxryybUp5_w,3.564739313
HL2hHeiFXFEEEtLx_Ixrzg,3.089119517
2ipIwWg2Zn2CEav0fs8LVg,3.166464663
PFyZ6SBaqYa7as_gPqd6Cw,3.519495053
ylSiasI-JRx0wMU8BEcltg,3.018899177
BgzsPfCdc7_keimDwCvJWg,3.525991047
FcScWvMprS_W9xfCWr36Yg,3.295874942
9Ye0-c0YduHxUk707mftZw,3.665107359
87oO9RJypB-USulCuxUeaA,3.642556305
FlFQ453cF7h1T5S4xbvHEA,3.077078871
4yyBRv8LNtR3b_jildXsOg,3.188825068
f7b5MkgBRgh5DBrvqRbNgg,3.64555347
UUhU351U5azMyVboLpo7qA,3.227642195
7O_CqRhmYgLWmvPPZUO2bA,3.425596581
HKSXMRZxQusMcBb6ioNhTA,3.351415851
d0NNe_Ee5l_7cyXm00B-Ng,3.146744881
Nw5Sb_CQdKbPXf2HOjpbZQ,3.076405124
DZwndM7SUHCFAkH-TNdhrw,3.222380893
1_IdvN2Xwtliguep2eLdaA,3.372757174
STu__7fJCZb0rZ1DQiX4Yw,3.249177896
55Gb0cs0mWZGlAewdB-dKQ,3.71880075
d0RNmD21-FASaD3GPDJKAQ,3.388420954
IjCrzjODoNbLPg0NX7Jsxw,3.453332225
BCI9bsXaICOj397Ac0CgPg,3.801903985
iu6vsQ4p7bO7eODQQmYOJA,3.416815621
dwg2RWcoAVlDh6iq3Gid3Q,3.665901238
cAjz5DO1kxUvIQy0SPB9EQ,3.67312444
dZzYL31TwbNibo6DcfGwPQ,3.668787424
uExwDA8TEEL9PUjl4yGTvg,3.101858449
wecemR8v-VTGFF9m5ddrdQ,3.317302089
6Irx6wFVgezjWqKy4TgEPA,3.163122795
MMLyIZft51kNCD8HroiEtg,3.136220792
reCiX2E6ANW2t3wpbzcqww,3.052683541
TPT8DkhqMfoegO1CfAqmgA,3.450046356
er-_9TrJw-p20nEAPcwLJA,3.324563928
YyE8sPnsccZdPRZ8b_t5PQ,3.257558701
rsKAdKuniTp3MUavyCn3Pw,3.122823626
TVlgW6b5Gn5X35N8E6pMqw,3.596442122
9LNZVXDA0wbRLqBHMGaUIA,3.276314002
Y9Fczywt1z3Jq4gpYPXBbg,3.247063842
2MC__0ZyAEBcyafwvTp4Tw,3.132971433
45B1hyPQMzhCfObF3ixEgw,2.810777808
YWmGlWeorBhPEraHSguH-Q,3.811281742
#NAME?,3.737160937
2ckyQbxXX02KtSbdnflYFg,3.316521663
#NAME?,2.888072462
UJGJe8jQi6J0e7WuRdeT6A,3.403435167
khFOMbs44iAAT5YGGovrOg,3.242847438
7PQupFuVXlwNkyd0jzzh8g,3.395072486
nHT0Ko-dQ9NSzYuq4jaW8A,3.380962665
16U41q4lQjXGw9Tjx5gFIA,3.109700092
gxovcvlwQYL24HZksXK4Vg,3.323529729
n9mmmn2pQ9Gp7UF4odz82w,3.199679755
OfFWnVR1zleKz8wfzXtK9A,3.317922576
r5EBW_Ca_d18CITCv7gwog,3.506446513
TaIrM0n7k8zuCO8h0b_J2g,3.587352488
uOoMhutk738YtaZiSSz-AQ,3.56332901
L0sv1qI6qAL79IrJzgVxFg,2.856761668
LKPe-UAKCMo-ovBJS_Z-mQ,3.491785159
sjnmWO-Poz_VuexQrNnT9g,3.458310299
9KxlOtq2o0M8y3T72iBXDw,3.398102564
#NAME?,3.346937594
Q86JGIic6JOBMTTK-1aRQg,3.176896431
nPDICQyiWkmkHRIs7rZp_A,2.958069285
IE80k3lHePkEdPscrueo3Q,3.472225318
r0PuLP3gC4ElaIQZ1iMEeA,3.04205773
ADSzpBYDp_nrxVYs0xq3sA,3.158636753
LaL7PoPl456jzSYLbcXaHw,3.717047904
1x7mQvWi4f0kyvKU4z9o2Q,3.493118233
sTpZYdIjbe-JqpPmINo43Q,3.369392619
x5gOXDoA23rauZBxWItWuA,3.373961026
voKUYZNCoT_2Gd1rFUqVhg,3.335198064
sM2qzRSMjIGCFWC_6ktfFQ,3.603093556
NQY4P-9eNwhDC5n4H6n2RQ,2.750627345
#NAME?,3.324805402
R8uy5VFYyCXSQnwD-yD8vQ,3.139217504
Pn-G-R_o_njGWQyecQcWwQ,3.516989087
DYwMyI3YGyLSiJAkF7LArA,3.566649225
hIW1KVPS_EvNW5eML_yaIA,2.718377162
ZadlmIsiG9pwbGUfIpSXpw,3.612102573
Ep_dy0To0znUSvsluDvTqg,2.949822599
Xnh9AEmUNBZXq-Oz74G7zQ,3.601524058
IfA6BPVQ8993eB8b1wPUdg,3.656758291
WRXEgMB3nCCqwBvtqUJxBg,3.637342603
B2SxN_Lfg8rCPVStrGoBGA,3.579076204
LXkf-qkIdV6CKXXhcf-UcQ,2.907368065
atxmaoBCVzD3EJpEq1hHmQ,3.455271703
J4xKHIdGD1vFpKag1wwnbg,3.332156495
jWu8QIivtHDb5h5sgc1sGg,3.44134839
kdPPNIN3OYprAYlOXZsD8Q,3.368324693
rnUm8I3Riuv2SiIW48Rz_Q,3.537628054
rzacTfmyw9a7y_TTdrJNdA,3.325933996
DTUSWPA8404_sAtOXWcOAA,3.469424989
12b9R3B2RRI-QPrqPlkLGQ,2.997786774
ZLi2vXbnoQXO1cifwkoQIw,3.27156427
aaV2fMJqHq34hDH0C6-KXQ,3.273205761
WpcixPQu14xb9LJMT3OaUA,3.10794329
ETVdycTJsIDn0P9c7fxgzw,2.588588034
lrPodFvKHr4ck97cSMKb6Q,3.551135839
nskB6ad1Jqr_a0f8O3X7Mg,3.247021667
bb-WFMXHmC1I6NgzG7zXsA,3.534802637
5W-eZd9Jsd_ZSfqDaUtRaw,3.5449263
a2ba5E1Kk1UHC3YJjl7lmA,2.975518815
CaVk6T9yi-KIp--yitA5gw,3.327991054
K2M9A59nWS9Cc8MiyD6Ydw,3.083830376
SmwovpLAQXmSdruyLn3VPA,3.507003487
fsFq-I3bkmTQ4Ok6Ka4PdQ,3.41721375
lpaRYKxKClj2EOgyVS6sSg,3.611199601
cb5rK8e5QRCTAfyHaE-MHQ,3.439325791
NNKqi-UOsZjdCcpHHSxbkA,3.915614481
35TxIuWwlAR5xs_AowdwVQ,3.161197534
ElcD-PhOKBLHHLFsj0HReA,2.887695427
KfMtlPifyJfbSAYdpQfvXg,3.161457081
dhbXf1S60-dGFAdzW0LkWQ,3.14612613
vDec5zylXGnQ9-y-QcJjGA,3.018250992
UpBo6qdlr3yfRvoTFSArNQ,3.648785841
JDK-bs-m1ydH87Rpm3jdzw,3.216673875
oCK8p5epJP51-0MOJA3pNQ,3.421747685
6c6K_VIk2UJTRXwiau_UNQ,3.315205162
G3GwL4alGK8RDpzDQKNb3w,3.268745967
ZQCSPTkrW_hc68o-wL2x-g,3.442570959
5VQ6hkNTnlMkoU6Y6jIeIw,3.196666046
jv_7iv0bBIyR8r2RzEgNCA,3.461438426
LToGoEmVVeIOAXZ7cEKsxQ,3.264586792
DrOHOtbOlMPZAtWOJlJnaA,2.817305051
TtzTSNm602GldHB9VdeQaQ,3.188095366
oR5GW_rZP8OD2oC5dEut6w,3.711512592
VXvAKfKq8ak5oVmhGJPPhw,3.398757201
7VlZ5M59XM_T59QmmkWqZA,3.348013558
7HMNog0DTJKoqN4a7OveRg,3.638241157
PtmiSvSPdEQoInRppeMxtg,3.464553582
hcdLtxZ60L9bpUmod7TVNg,2.925506925
B14tB1x_8njp4DOSkDQh9Q,3.454258929
7bo9xe6UylRyB6guJRC63Q,3.454174347
e4M2ICNBhMxUVC-b7QNsXw,3.643507911
ZJUPyU6IF16bEbOoJkssbQ,3.634447717
baoHJnYFntDUICr10aFj8Q,3.684276475
GJB0z9sgr4KLrvyPNAFSKg,3.269022702
Vg0tYVCwN472E-LuA4a08g,3.535564399
QBD-JxU16NoxF_bSvMOBkQ,3.546309102
IqFHDtcTxf3_MfMnfNI1IA,3.451852078
UbQOkwKpB-0AVxO8wgLPLg,3.552496967
BzDlLJ9uSFV5HCOkGcumUQ,3.583532955
4QrmKGIU28moKENvZqrO3Q,3.452418944
zqCf8NExm94xFt4Z8tmJbw,3.485659732
OgnXEOlXsSnn0tuMDKmM8Q,3.659867023
zA3fxUSpYKNDdU1QLPOXXw,3.394159918
VYM2c321AdMmpMI1DCRZIA,3.738170011
DovT1p1XqGRSL1Ztzps3-g,3.089212768
MVfW9obIIYKyndv41vMavQ,3.469888698
meum5FNAp5f8mxG2N4a_Og,3.671958874
lABW8RU5XEzwQaxt-Yfv_Q,3.555434633
Z5Ap2pBuoPmzsniS8U8JBg,3.284726382
Y7QU4jhSCs2O3jUlG4vSZg,3.606425082
kiEx6SbKY69fgDF-KVpEWA,3.684595654
F0QDfI74jVhUz6sgQiZmQg,3.6438163
fgZCP_4F2hYuzfVaMPjHoA,3.606357662
Io352sOSQXbRr-JGB3tiJg,3.61762609
IQq7T1wRH5vUhTbKAPzw1Q,3.48793002
MM_ORNTcKobObqgsmApqcQ,3.369302199
WKFSey2XtXp2O-VB4hazbw,3.630758985
wRxXjxIlACdSCnuiNQ7vhA,3.645968637
UzBSiGPQwFqsHXrkK5iJ4Q,3.582982061
owOd8YIgqEVU4_Tk8RdMtA,3.315190826
V7AlM83rjdUwKy-loLS9Gw,3.366538343
i5YmaCCuOm6b5_5uilFKtw,3.545568409
yV1oIPPM9eoJICygrFTHoA,3.426610482
yIFspwaxDkZlnaPOQhegYQ,3.474289211
yrkUofMv7pVLTK-sGJ7z7A,3.745373852
6BU5UWniQK7q3caGm8lN6g,3.670394146
6gBkZMKpDzPwEWz8PY5RTg,3.791641637
RkQNtpQN5amSm7h0h4aUbQ,3.470177721
i6AsLxDPxV06YYt-8HIycg,3.595149165
eGbF9Ly7we2sy7PSet-RkQ,3.297766043
FZl835HfmsO_aRR2Cygykg,3.58387544
1-I7xG75eXQAIwNaoUcf_Q,3.645971337
9ig-xgReo12m13AF3Gwoyw,3.20100618
mKmJQYByaCqWVs2TsF9ogQ,3.311031996
bFUFLSxD_A9rnWdOGVywbg,3.59414058
owr-9mo1LluvAVA6nC6fRg,3.618253644
6Cg8-F56VQagE3fsQFRQbw,3.699269787
Ss12fKU0L-fzcpRC0ew70Q,3.531507605
nH0oHxJ8B8kmy5KjHnrpCA,3.464254787
PXCJpWDUJMf4zjxVfDQseg,3.635178231
wgVkxekjCQHWxgRyCUbu0A,3.394412855
3AkhBf9KZK5FstKe0mkcBQ,3.409556736
iVTuysN5MoDfMdapoLLW6Q,3.471809564
OD1vfe0CHTaKrJUpKb4Lhg,3.556413778
LaAma3B0ScryCfYk9AlYag,3.667374469
0exn6MoH5MVASUYkEj6XOg,3.127779215
_J0pNqx8XFa_l4HmBCrIkA,3.492850032
oVh8FKfvqtO9eLPUr2amGw,3.289527495
ZX4FBC5gijebQYiVh_NqeA,3.40198516
tCke2bREM2TrH4VbHeKNkg,3.662209571
LpS1Gf71fimAvr6Sw0FyuQ,3.26161932
1Du4gHU2meqi1bzY7ynHwg,3.006655867
i0ORWaLD_0wIsjFkPK_rWQ,3.330123393
YZsg4y5Z1ZNbhyj0nI4AOA,2.98521767
QEfxIS7ERZjfB-FuomMlag,3.53965867
mGS6CCDNb9u_QJYcHtAyJg,3.685444543
18MFABGapPJRwaf1wNonpA,3.82275485
lYCLCSJBCB9JbTKblCK9RA,3.565944407
RGBcRxzzJk-uM68oZcHODA,3.726143838
6-CV10BLkbCwWjglH2401Q,3.644653606
16PGaQl-s11xlYOX6TYSBQ,3.246630742
FjF0LCvCqP6JzGGuC6Hwdg,3.760869064
BIhrqtTeRXlU35XPpnHYKw,3.687512563
MoyWWCS9VVYxdrvOFfeIRw,3.810996315
aByN1vRZfZuygaFOlU-5WQ,3.388684487
p8KDs7ETuCGOdjX_uYaWfQ,3.714108049
5oKcsAsYqWOtNLEwMnoWuw,3.633492674
w-Kp4__LeWxHGzgxEF-c8Q,3.592587525
a8Cl4k2amYa_So1EJzdYQQ,3.361463818
jeBWFhPRJr4GdSpMMsd7Nw,3.521991082
NXEzeEmqMI02KoKeeLSm5w,3.678424445
1hb6LQFpDRtHdFbfvz545Q,3.830513008
yu0RY0SkuCBKdrLVefRMkQ,3.578845699
CSMMXDxprn1fC57YN1sBOg,3.196364072
sXLcNEfvFvIe1-HPAhRh8w,3.32424701
w9Yya8rSvgz3epbwUGRItg,3.508054926
HTRkDw896UtJV5QpCMjYsA,3.345004217
3DjBQEw27_cMm_0H5I93CQ,3.57179469
63DvXSks1tHIDajOGvwnRQ,3.563627984
JQ-oaY3JpMI_v6Zp0Qm_3A,3.39634287
xNY7FaGLqXe5opq1hNEFtA,3.359785358
HEaQQAH6qyFXamKkpil91A,3.562937603
06eY-W4sjDQjhVDjnhJi4Q,3.493867885
JZPPsLYmLCc9uwuolor7cQ,3.547285101
rK-fgI2_-x0T4lxwF9L4Ww,3.525820107
ghg35KWOhKzdmsTUZtH-hQ,3.460637275
_rFGIsI4O_15Cr5P6zni1w,3.528024121
qzDcqnxum_Vi245MPOcHew,3.342385329
dv56VSw7tClqOuTYUrOwJw,3.358830654
KlNXxqiuxy-TJiouVgUzgw,3.415957264
20znyS_wba0KUlbLtibdHQ,3.388143337
X0-4QinxqDweGOWMKsb9bA,3.501689961
T85lsS8Qz8yUNOfPj4sMmQ,3.295070608
bD14X8OcKEU-ToxYDBKs6Q,3.554025747
W1kaR_hXKbvaK1bDRhMcZA,3.509452609
R1HWtE2O4VnC6otAWQ-Lyw,3.382848243
U0nUojaN5jPkld3D7bHldg,3.566883485
#NAME?,3.272496617
bQWoE3F3PpIJS68ZMe9RZA,3.456757116
gkj9lZTDvrw9TdSzDqkRjg,3.516040998
ad_K5jOqW3mA2rcGZSlmfA,3.47713578
KtPCTVyuJj3VDIfH5PS8sw,3.535101059
XgJWwSXomuSblxFBE-AxpA,3.512884678
fEKzWC1sbfZSElp46FoNag,3.631454429
5ZZns2J3zIoDCp3Sd_jD6A,3.529609874
UAPC8w0gfnay_2bjo6Oxlw,3.547079122
_Z31yEgJBBCo-vv_qDnJcw,3.23377539
DGlk1nTaaRE6uJFJbKv45A,3.567218836
vJHl0yUUmc9kxez8g9SUew,3.367879435
ETypluB7m-pzU058MjzE0w,3.472006519
CsjOPjCL7SJwdC5ZmsRcRA,3.359546651
ZBUPqfDoITRazdKCzFNP_A,3.153453253
TZ0enk7TA8M7UND6D4Kj4A,3.625758962
JTLjBASLFkMyoZITPNNsng,3.494697498
mLd8J8zdfqOVSiARDwtYsw,3.290336846
n2qudnmwT8w-9MG98UhqCg,3.44962619
k6HN0FE8NC8vV1sZuu0O4g,3.12170975
5rINmqRcMlJCBR3vwMKbtg,3.584260014
7li1JnbB_WKidEzJoIKX6Q,3.49804149
vpF5c8MifRaVXquT_aoGgw,3.140601769
SEy9gAHUe8k8wQOptK2EEA,3.496980717
lQteiff58wXKN098M98JaA,3.228543198
OqEAMG7DXLUVZRsw7H_R9w,3.675986299
El7ZdJjv3DiazbuMo4JUEQ,3.720084922
U4ppRbaM8K12j3oOyirXXg,3.547487831
Dvwj6KWrDZHVQwlSjYS4Iw,3.587830782
CejHwUzB8JkoFPic6_lk7A,3.428005287
mNjI-BGs-FMaZCdwgP_8uA,3.553442493
lzHADoUsPvC9XCzjUX6WJA,3.620966938
UiezqFjr4A7SVYSG1Brf0A,3.510040896
v_1d4aNN7bjiQ7aF3S0hgA,3.495504989
dBEr7RLilPrgTCM2GxJcKA,3.532618728
XrY1nmgajhBinQmJRZ6wfQ,3.300843232
UeWLq6o4YsNUjCMkgQcVKw,3.294240203
Ruq91rmQNweZ78TzKylQMg,3.523612945
L7tgbiUHe6gLbvbAq9CEFw,3.301266647
l66RKvRGJK5yADxkJ1RvJw,3.560825019
a8VUykOhIjSs4J1f6zPdlg,3.221029776
RSwEvyclp9hO7Aur-u2iIQ,3.472973452
Ug6ngfzLT_cPzSttve1OzQ,3.558534389
GHZ-EWQrVxKYDtt9ce82Og,3.499507701
2FPqfGIfBcpk5uRjb61e3w,3.609121247
yJZkJr3Bb5XqqoRDa22o5A,3.439325605
lFF3NER02R98F8gARU-ZzA,3.379510368
fU1V07ibkKRsam5SgQiCfw,3.518465512
nQQxQ5Nei7wJttFpROipLg,3.16155613
D_bRpVMFPtMatf5_aGBF6Q,3.447895813
zDMiPvgTbER2c9tyYntduw,3.511724045
649v8r6-OuBX_FujKlFhww,3.452847705
VdwrP5Aev4Y6bBfJPuAgkg,3.27774951
is_3J5wgSNx142iNaNrSHQ,3.378894094
Tbq4hgX7uUzgFUWDlmqnBw,3.531302092
c9McHOowAIsLgUH_AFmpow,3.537431471
CLzQNd4yYu3cGvPhxc1zsw,3.496700312
pVkvavnqw7t0uPx0udGqDg,3.623374389
mtG5TI0nPbrty2zf8Gz7Jg,3.387048189
2ryBsj0YPSGfIBedQIWJgA,3.532760035
8ywbiCp5onIOw7oH_AzP7A,3.237159735
B7i-4taTCT__fT7lLWglCg,3.62561222
0TggEd2m4fFzrtlW9j9f_Q,3.339672958
25sny_QPRSFNxCPqu1oRqw,3.437117099
Ml3RevpxZKmwSmDRNzMY5A,3.462132608
6-SAMY6vVx05Y3UXzYmT8A,3.255183295
J2pfJZSypky819SBFIDreg,3.545469723
